Timestamp,Record number,Average Water Speed,Average Water Speed [quality],Average Water Direction,Average Water Direction [quality],Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
Units,,cm/s,,degrees,,ug/L,,DegreesC,,mg/L,,%,,PH,,ppm,, mS/cm,,FNU,
"2024-07-28 05:50:00",36683,72.699,,79.897,,1.338,1020,,,7.943,1020,98.176,1020,8.153,1020,31.038,1020,47.597,1020,3.576,1020
"2024-07-28 06:00:00",36684,70.208,,80.808,,3.333,1020,,,7.951,1020,98.34,1020,8.153,1020,31.091,1020,47.669,1020,3.718,1020
"2024-07-28 06:10:00",36685,78.643,,84.192,,3.758,1020,,,7.94,1020,98.29,1020,8.151,1020,31.126,1020,47.717,1020,4.212,1020
"2024-07-28 06:20:00",36686,75.748,,76.728,,3.462,1020,,,7.93,1020,98.006,1020,8.146,1020,30.992,1020,47.533,1020,3.97,1020
"2024-07-28 06:30:00",36687,78.047,,78.647,,3.707,1020,,,7.934,1020,98.077,1020,8.151,1020,31.052,1020,47.615,1020,3.684,1020
"2024-07-28 06:40:00",36688,76.325,,76.688,,3.651,1020,,,7.949,1020,98.357,1020,8.153,1020,31.138,1020,47.734,1020,3.387,1020
"2024-07-28 06:50:00",36689,74.978,,80.1,,2.875,1020,,,7.939,1020,98.178,1020,8.151,1020,31.077,1020,47.65,1020,4.386,1020
"2024-07-28 07:00:00",36690,81.472,,78.672,,2.986,1020,,,7.917,1020,97.826,1020,8.147,1020,30.96,1020,47.488,1020,4.166,1020
"2024-07-28 07:10:00",36691,82.813,,79.732,,3.013,1020,,,7.903,1020,97.625,1020,8.145,1020,30.894,1020,47.397,1020,4.572,1020
"2024-07-28 07:20:00",36692,80.574,,82.108,,3.253,1020,,,7.886,1020,97.387,1020,8.139,1020,30.81,1020,47.282,1020,4.846,1020
"2024-07-28 07:30:00",36693,79.93,,81.936,,3.517,1020,,,7.882,1020,97.332,1020,8.14,1020,30.791,1020,47.255,1020,5.494,1020
"2024-07-28 07:40:00",36694,74.431,,79.78,,3.122,1020,,,7.878,1020,97.284,1020,8.137,1020,30.775,1020,47.234,1020,5.936,1020
"2024-07-28 07:50:00",36695,71.651,,78.784,,3.941,1020,,,7.863,1020,97.109,1020,8.137,1020,30.743,1020,47.19,1020,5.322,1020
"2024-07-28 08:00:00",36696,68.185,,80.892,,1.79,1020,,,7.861,1020,97.045,1020,8.136,1020,30.71,1020,47.144,1020,5.531,1020
"2024-07-28 08:10:00",36697,64.99,,81.534,,3.269,1020,,,7.85,1020,96.894,1020,8.133,1020,30.654,1020,47.067,1020,6.088,1020
"2024-07-28 08:20:00",36698,63.793,,78.449,,2.675,1020,,,7.837,1020,96.674,1020,8.128,1020,30.545,1020,46.916,1020,6.473,1020
"2024-07-28 08:30:00",36699,59.052,,79.012,,3.054,1020,,,7.824,1020,96.499,1020,8.13,1020,30.505,1020,46.861,1020,6.106,1020
"2024-07-28 08:40:00",36700,55.955,,79.746,,3.432,1020,,,7.814,1020,96.274,1020,8.123,1020,30.337,1020,46.629,1020,6.047,1020
"2024-07-28 08:50:00",36701,55.602,,81.278,,3.014,1020,,,7.805,1020,96.118,1020,8.118,1020,30.234,1020,46.487,1020,5.755,1020
"2024-07-28 09:00:00",36702,53.828,,80.907,,1.607,1020,,,7.774,1020,95.689,1020,8.114,1020,30.118,1020,46.326,1020,6.141,1020
"2024-07-28 09:00:00",36703,53.828,,80.907,,1.607,1020,,,7.774,1020,95.689,1020,8.114,1020,30.118,1020,46.326,1020,6.141,1020
"2024-07-28 09:10:00",36704,49.268,,86.32,,2.689,1020,,,7.778,1020,95.68,1020,8.115,1020,30.024,1020,46.196,1020,5.466,1020
"2024-07-28 09:20:00",36705,48.524,,80.299,,2.841,1020,,,7.782,1020,95.691,1020,8.112,1020,29.938,1020,46.078,1020,5.567,1020
"2024-07-28 09:30:00",36706,40.707,,82.456,,2.757,1020,,,7.779,1020,95.657,1020,8.11,1020,29.909,1020,46.036,1020,5.429,1020
"2024-07-28 09:40:00",36707,38.406,,82.456,,3.387,1020,,,7.783,1020,95.695,1020,8.107,1020,29.88,1020,45.997,1020,5.658,1020
"2024-07-28 09:50:00",36708,39.317,,81.18,,2.841,1020,,,7.782,1020,95.622,1020,8.106,1020,29.729,1020,45.787,1020,4.777,1020
"2024-07-28 10:00:00",36709,30.322,,80.957,,3.145,1020,,,7.797,1020,95.796,1020,8.105,1020,29.692,1020,45.736,1020,4.89,1020
"2024-07-28 10:10:00",36710,25.064,,82.765,,3.182,1020,,,7.791,1020,95.72,1020,8.103,1020,29.689,1020,45.731,1020,4.976,1020
"2024-07-28 10:20:00",36711,20.47,,85.923,,3.619,1020,,,7.798,1020,95.777,1020,8.1,1020,29.581,1020,45.582,1020,4.405,1020
"2024-07-28 10:30:00",36712,11.856,,74.25,,2.934,1020,,,7.793,1020,95.713,1020,8.098,1020,29.561,1020,45.555,1020,4.58,1020
"2024-07-28 10:40:00",36713,7.247,,66.495,,2.477,1020,,,7.805,1020,95.88,1020,8.103,1020,29.582,1020,45.584,1020,4.49,1020
"2024-07-28 10:50:00",36714,4.213,,11.984,,3.087,1020,,,7.823,1020,96.11,1020,8.101,1020,29.612,1020,45.626,1020,4.459,1020
"2024-07-28 11:00:00",36715,11.831,,211.355,,2.349,1020,,,7.843,1020,96.408,1020,8.107,1020,29.695,1020,45.739,1020,4.637,1020
"2024-07-28 11:10:00",36716,9.09,,283.943,,3.365,1020,,,7.876,1020,96.866,1020,8.113,1020,29.753,1020,45.819,1020,4.265,1020
"2024-07-28 11:20:00",36717,11.791,,295.502,,3.051,1020,,,7.881,1020,96.956,1020,8.11,1020,29.742,1020,45.805,1020,3.571,1020
"2024-07-28 11:30:00",36718,18.414,,285.989,,3.039,1020,,,7.903,1020,97.267,1020,8.114,1020,29.815,1020,45.906,1020,3.543,1020
"2024-07-28 11:40:00",36719,15.907,,280.423,,2.066,1020,,,7.928,1020,97.63,1020,8.117,1020,29.927,1020,46.061,1020,3.756,1020
"2024-07-28 11:50:00",36720,19.917,,267.296,,3.077,1020,,,7.985,1020,98.462,1020,8.127,1020,30.126,1020,46.335,1020,3.692,1020
"2024-07-28 12:00:00",36721,26.789,,268.733,,2.623,1020,,,8.044,1020,99.364,1020,8.137,1020,30.436,1020,46.765,1020,3.601,1020
"2024-07-28 12:10:00",36722,26.411,,271.59,,1.753,1020,,,8.078,1020,99.926,1020,8.146,1020,30.557,1020,46.931,1020,3.199,1020
"2024-07-28 12:20:00",36723,25.762,,266.073,,3.182,1020,,,8.088,1020,100.125,1020,8.15,1020,30.8,1020,47.266,1020,3.736,1020
"2024-07-28 12:30:00",36724,35.89,,257.277,,2.457,1020,,,8.146,1020,100.963,1020,8.158,1020,30.884,1020,47.381,1020,4.482,1020
"2024-07-28 12:40:00",36725,23.439,,257.987,,2.837,1020,,,8.263,1020,102.528,1020,8.166,1020,30.812,1020,47.281,1020,4.98,1020
"2024-07-28 12:50:00",36726,32.006,,245.43,,2.499,1020,,,8.201,1020,101.84,1020,8.162,1020,30.994,1020,47.531,1020,4.885,1020
"2024-07-28 13:00:00",36727,18.619,,270.402,,3.108,1020,,,8.254,1020,102.551,1020,8.166,1020,30.933,1020,47.448,1020,4.702,1020
"2024-07-28 13:10:00",36728,35.884,,262.873,,19.481,1020,,,8.221,1020,102.16,1020,8.17,1020,31.266,1020,47.907,1020,5.058,1020
"2024-07-28 13:20:00",36729,40.976,,270.81,,3.278,1020,,,8.23,1020,102.334,1020,8.177,1020,31.384,1020,48.069,1020,5.444,1020
"2024-07-28 13:30:00",36730,25.269,,260.905,,2.976,1020,,,8.344,1020,103.839,1020,8.186,1020,31.181,1020,47.789,1020,4.811,1020
"2024-07-28 13:40:00",36731,19.901,,263.58,,3.618,1020,,,8.316,1020,103.531,1020,8.182,1020,31.366,1020,48.043,1020,4.981,1020
"2024-07-28 13:50:00",36732,24.392,,263.498,,3.445,1020,,,8.329,1020,103.729,1020,8.186,1020,31.475,1020,48.193,1020,5.218,1020
"2024-07-28 14:00:00",36733,23.17,,270.49,,3.466,1020,,,8.4,1020,104.691,1020,8.194,1020,31.452,1020,48.161,1020,4.611,1020
"2024-07-28 14:10:00",36734,22.437,,264.448,,1.997,1020,,,8.452,1020,105.373,1020,8.193,1020,31.375,1020,48.054,1020,4.747,1020
"2024-07-28 14:20:00",36735,13.143,,275.538,,,,,,8.437,1020,105.211,1020,8.194,1020,31.432,1020,48.133,1020,4.511,1020
"2024-07-28 14:30:00",36736,19.639,,255.382,,8.84,1020,,,8.456,1020,105.49,1020,8.199,1020,31.584,1020,48.342,1020,4.442,1020
"2024-07-28 14:40:00",36737,18.689,,270.168,,4.123,1020,,,8.514,1020,106.288,1020,8.204,1020,31.679,1020,48.473,1020,3.805,1020
"2024-07-28 14:50:00",36738,18.813,,274.09,,4.119,1020,,,8.506,1020,106.223,1020,8.207,1020,31.84,1020,48.694,1020,3.997,1020
"2024-07-28 15:00:00",36739,13.625,,286.081,,7.822,1020,,,8.493,1020,105.97,1020,8.201,1020,31.592,1020,48.353,1020,4.344,1020
"2024-07-28 15:10:00",36740,20.101,,268.74,,3.681,1020,,,8.463,1020,105.599,1020,8.202,1020,31.734,1020,48.549,1020,4.826,1020
"2024-07-28 15:20:00",36741,17.869,,268.531,,7.607,1020,,,8.503,1020,106.186,1020,8.21,1020,31.853,1020,48.712,1020,4.313,1020
"2024-07-28 15:30:00",36742,14.336,,268.299,,3.259,1020,,,8.548,1020,106.818,1020,8.216,1020,31.949,1020,48.843,1020,3.806,1020
"2024-07-28 15:40:00",36743,5.709,,247.483,,3.632,1020,,,8.531,1020,106.593,1020,8.215,1020,31.963,1020,48.863,1020,3.915,1020
"2024-07-28 15:50:00",36744,5.506,,263.641,,5.192,1020,,,8.569,1020,107.093,1020,8.219,1020,32.022,1020,48.943,1020,3.378,1020
"2024-07-28 16:00:00",36745,5.702,,174.841,,1.563,1020,,,8.573,1020,107.112,1020,8.227,1020,32.036,1020,48.962,1020,3.187,1020
"2024-07-28 16:10:00",36746,7.066,,69.449,,1.473,1020,,,8.533,1020,106.584,1020,8.224,1020,32.091,1020,49.039,1020,3.452,1020
"2024-07-28 16:20:00",36747,16.991,,84.874,,25.01,1020,,,8.518,1020,106.416,1020,8.224,1020,32.139,1020,49.104,1020,3.177,1020
"2024-07-28 16:30:00",36748,21.627,,87.28,,2.948,1020,,,8.438,1020,105.173,1020,8.212,1020,31.884,1020,48.756,1020,3.551,1020
"2024-07-28 16:40:00",36749,24.449,,75.269,,3.247,1020,,,8.447,1020,105.349,1020,8.21,1020,31.968,1020,48.87,1020,3.338,1020
"2024-07-28 16:50:00",36750,28.798,,78.305,,3.024,1020,,,8.453,1020,105.485,1020,8.211,1020,32.034,1020,48.96,1020,3.301,1020
"2024-07-28 17:00:00",36751,27.516,,84.679,,2.711,1020,,,8.459,1020,105.512,1020,8.213,1020,32.022,1020,48.945,1020,2.646,1020
"2024-07-28 17:10:00",36752,34.078,,83.318,,7.337,1020,,,8.493,1020,105.987,1020,8.219,1020,32.114,1020,49.071,1020,2.428,1020
"2024-07-28 17:20:00",36753,27.849,,84.547,,2.998,1020,,,8.503,1020,106.184,1020,8.219,1020,32.192,1020,49.177,1020,2.286,1020
"2024-07-28 17:30:00",36754,35.475,,80.734,,11.473,1020,,,8.469,1020,105.582,1020,8.212,1020,32.03,1020,48.956,1020,2.44,1020
"2024-07-28 17:40:00",36755,34.54,,81.615,,3.586,1020,,,8.45,1020,105.311,1020,8.206,1020,32.006,1020,48.924,1020,2.334,1020
"2024-07-28 17:50:00",36756,42.942,,79.596,,3.547,1020,,,8.408,1020,104.696,1020,8.205,1020,31.896,1020,48.773,1020,2.537,1020
"2024-07-28 18:00:00",36757,56.069,,80.954,,5.659,1020,,,8.35,1020,103.771,1020,8.199,1020,31.695,1020,48.498,1020,2.415,1020
"2024-07-28 18:10:00",36758,52.856,,83.433,,24.239,1020,,,8.381,1020,104.295,1020,8.198,1020,31.761,1020,48.587,1020,2.34,1020
"2024-07-28 18:20:00",36759,55.676,,82.232,,3.248,1020,,,8.381,1020,104.189,1020,8.21,1020,31.729,1020,48.544,1020,2.339,1020
"2024-07-28 18:30:00",36760,53.802,,88.912,,2.08,1020,,,8.398,1020,104.532,1020,8.204,1020,31.805,1020,48.648,1020,2.299,1020
"2024-07-28 18:40:00",36761,58.723,,83.905,,9.483,1020,,,8.374,1020,104.146,1020,8.208,1020,31.768,1020,48.599,1020,2.235,1020
"2024-07-28 18:50:00",36762,63.007,,77.782,,4.193,1020,,,8.325,1020,103.441,1020,8.196,1020,31.739,1020,48.559,1020,2.538,1020
"2024-07-28 19:00:00",36763,63.404,,77.404,,8.125,1020,,,8.29,1020,102.855,1020,8.191,1020,31.53,1020,48.272,1020,2.826,1020
"2024-07-28 19:10:00",36764,73.542,,76.613,,3.698,1020,,,8.213,1020,101.665,1020,8.185,1020,31.28,1020,47.93,1020,3.824,1020
"2024-07-28 19:20:00",36765,71.771,,81.992,,5.6,1020,,,8.168,1020,101.078,1020,8.172,1020,31.156,1020,47.759,1020,3.915,1020
"2024-07-28 19:30:00",36766,74.826,,79.533,,2.84,1020,,,8.15,1020,100.916,1020,8.173,1020,31.152,1020,47.752,1020,3.668,1020
"2024-07-28 19:40:00",36767,72.725,,81.84,,3.222,1020,,,8.157,1020,100.948,1020,8.17,1020,31.153,1020,47.754,1020,3.677,1020
"2024-07-28 19:50:00",36768,75.697,,83.106,,2.738,1020,,,8.167,1020,101.106,1020,8.173,1020,31.211,1020,47.834,1020,3.464,1020
"2024-07-28 20:00:00",36769,68.811,,79.59,,4.611,1020,,,8.162,1020,101.108,1020,8.174,1020,31.25,1020,47.887,1020,4.112,1020
"2024-07-28 20:10:00",36770,67.405,,74.706,,2.215,1020,,,8.15,1020,100.927,1020,8.168,1020,31.184,1020,47.797,1020,4.233,1020
"2024-07-28 20:20:00",36771,67.428,,75.691,,3.439,1020,,,8.14,1020,100.716,1020,8.165,1020,31.101,1020,47.683,1020,4.315,1020
"2024-07-28 20:30:00",36772,65.819,,78.577,,2.916,1020,,,8.12,1020,100.382,1020,8.16,1020,30.995,1020,47.537,1020,4.317,1020
"2024-07-28 20:40:00",36773,68.29,,81.189,,3.964,1020,,,8.1,1020,100.045,1020,8.153,1020,30.87,1020,47.365,1020,4.064,1020
"2024-07-28 20:50:00",36774,65.898,,82.202,,3.84,1020,,,8.086,1020,99.886,1020,8.15,1020,30.817,1020,47.291,1020,4.489,1020
"2024-07-28 21:00:00",36775,67.069,,81.206,,3.439,1020,,,8.071,1020,99.632,1020,8.147,1020,30.783,1020,47.245,1020,4.183,1020
"2024-07-28 21:10:00",36776,63.348,,82.749,,3.32,1020,,,8.05,1020,99.372,1020,8.143,1020,30.754,1020,47.205,1020,4.52,1020
"2024-07-28 21:20:00",36777,58.286,,82.603,,2.096,1020,,,8.04,1020,99.267,1020,8.145,1020,30.734,1020,47.176,1020,4.876,1020
"2024-07-28 21:30:00",36778,54.488,,80.488,,3.211,1020,,,8.02,1020,98.947,1020,8.14,1020,30.658,1020,47.073,1020,4.82,1020
"2024-07-28 21:40:00",36779,42.894,,79.479,,3.502,1020,,,8.016,1020,98.91,1020,8.14,1020,30.65,1020,47.062,1020,4.956,1020
"2024-07-28 21:50:00",36780,40.635,,87.036,,2.277,1020,,,8.006,1020,98.782,1020,8.146,1020,30.642,1020,47.051,1020,5.717,1020
"2024-07-28 22:00:00",36781,34.579,,78.101,,1.374,1020,,,7.986,1020,98.462,1020,8.144,1020,30.561,1020,46.939,1020,5.186,1020
"2024-07-28 22:10:00",36782,33.365,,74.914,,3.233,1020,,,7.976,1020,98.304,1020,8.139,1020,30.524,1020,46.888,1020,4.9,1020
"2024-07-28 22:20:00",36783,34.182,,75.554,,3.355,1020,,,7.963,1020,98.092,1020,8.134,1020,30.49,1020,46.842,1020,5.084,1020
"2024-07-28 22:30:00",36784,26.791,,81.894,,3.693,1020,,,7.962,1020,98.035,1020,8.137,1020,30.474,1020,46.82,1020,4.654,1020
"2024-07-28 22:40:00",36785,25.274,,83.942,,1.02,1020,,,7.942,1020,97.791,1020,8.134,1020,30.443,1020,46.776,1020,4.885,1020
"2024-07-28 22:50:00",36786,19.228,,78.449,,2.962,1020,,,7.938,1020,97.729,1020,8.134,1020,30.424,1020,46.75,1020,4.651,1020
"2024-07-28 23:00:00",36787,15.062,,61.592,,3.321,1020,,,7.929,1020,97.577,1020,8.134,1020,30.399,1020,46.716,1020,4.436,1020
"2024-07-28 23:10:00",36788,12.232,,70.471,,2.805,1020,,,7.924,1020,97.467,1020,8.13,1020,30.392,1020,46.706,1020,4.112,1020
"2024-07-28 23:20:00",36789,9.495,,29.063,,3,1020,,,7.919,1020,97.377,1020,8.131,1020,30.358,1020,46.659,1020,3.848,1020
"2024-07-28 23:30:00",36790,3.455,,338.964,,3.297,1020,,,7.923,1020,97.432,1020,8.132,1020,30.367,1020,46.672,1020,3.852,1020
"2024-07-28 23:40:00",36791,2.895,,281.28,,3.579,1020,,,7.922,1020,97.42,1020,8.131,1020,30.38,1020,46.691,1020,3.77,1020
"2024-07-28 23:50:00",36792,5.497,,295.105,,3.734,1020,,,7.932,1020,97.518,1020,8.135,1020,30.411,1020,46.734,1020,3.561,1020
"2024-07-29 00:00:00",36793,8.979,,282.555,,3.444,1020,,,7.943,1020,97.571,1020,8.134,1020,30.436,1020,46.768,1020,3.53,1020
"2024-07-29 00:10:00",36794,11.451,,276.283,,3.026,1020,,,7.957,1020,97.769,1020,8.138,1020,30.483,1020,46.833,1020,3.428,1020
"2024-07-29 00:20:00",36795,13.631,,284.134,,3.451,1020,,,7.962,1020,97.858,1020,8.136,1020,30.535,1020,46.905,1020,3.395,1020
"2024-07-29 00:30:00",36796,22.613,,279.369,,3.379,1020,,,7.976,1020,98.043,1020,8.139,1020,30.597,1020,46.991,1020,3.316,1020
"2024-07-29 00:40:00",36797,18.485,,270.92,,2.704,1020,,,7.979,1020,98.107,1020,8.144,1020,30.629,1020,47.036,1020,3.183,1020
"2024-07-29 00:50:00",36798,23.653,,270.201,,1.892,1020,,,7.991,1020,98.309,1020,8.146,1020,30.69,1020,47.119,1020,3.419,1020
"2024-07-29 01:00:00",36799,24.771,,259.581,,3.278,1020,,,8.002,1020,98.385,1020,8.143,1020,30.715,1020,47.154,1020,3.213,1020
"2024-07-29 01:10:00",36800,20.798,,268.49,,3.695,1020,,,8.015,1020,98.508,1020,8.152,1020,30.794,1020,47.265,1020,2.929,1020
"2024-07-29 01:20:00",36801,20.185,,278.109,,2.492,1020,,,8.037,1020,98.765,1020,8.154,1020,30.887,1020,47.393,1020,2.816,1020
"2024-07-29 01:30:00",36802,17.071,,278.442,,3.417,1020,,,8.055,1020,99.019,1020,8.157,1020,31.031,1020,47.592,1020,2.694,1020
"2024-07-29 01:40:00",36803,17.096,,267.205,,24.759,1020,,,8.052,1020,98.971,1020,8.159,1020,31.034,1020,47.596,1020,2.746,1020
"2024-07-29 01:50:00",36804,25.179,,266.24,,0.778,1020,,,8.058,1020,99.026,1020,8.16,1020,31.139,1020,47.742,1020,2.779,1020
"2024-07-29 02:00:00",36805,22.363,,258.357,,3.592,1020,,,8.074,1020,99.282,1020,8.16,1020,31.182,1020,47.801,1020,2.719,1020
"2024-07-29 02:10:00",36806,31.768,,263.155,,2.87,1020,,,8.098,1020,99.717,1020,8.176,1020,31.377,1020,48.068,1020,2.98,1020
"2024-07-29 02:20:00",36807,25.561,,266.172,,2.781,1020,,,8.101,1020,99.706,1020,8.174,1020,31.389,1020,48.086,1020,2.853,1020
"2024-07-29 02:30:00",36808,17.497,,253.122,,3.892,1020,,,8.076,1020,99.195,1020,8.163,1020,31.297,1020,47.96,1020,2.776,1020
"2024-07-29 02:40:00",36809,14.849,,252.259,,4.009,1020,,,8.088,1020,99.377,1020,8.171,1020,31.318,1020,47.99,1020,2.936,1020
"2024-07-29 02:50:00",36810,13.963,,250.985,,2.731,1020,,,8.091,1020,99.376,1020,8.18,1020,31.331,1020,48.008,1020,2.656,1020
"2024-07-29 03:00:00",36811,14.706,,264.177,,3.901,1020,,,8.083,1020,99.193,1020,8.171,1020,31.303,1020,47.969,1020,2.827,1020
"2024-07-29 03:10:00",36812,12,,252.688,,2.709,1020,,,8.073,1020,98.994,1020,8.168,1020,31.282,1020,47.941,1020,2.725,1020
"2024-07-29 03:20:00",36813,8.068,,209.153,,,,,,8.082,1020,99.188,1020,8.177,1020,31.375,1020,48.069,1020,2.708,1020
"2024-07-29 03:30:00",36814,9.022,,223.205,,3.629,1020,,,8.091,1020,99.428,1020,8.179,1020,31.429,1020,48.143,1020,2.898,1020
"2024-07-29 03:40:00",36815,6.196,,146.624,,1.966,1020,,,8.099,1020,99.584,1020,8.181,1020,31.51,1020,48.253,1020,2.436,1020
"2024-07-29 03:50:00",36816,6.308,,71.128,,2.505,1020,,,8.109,1020,99.756,1020,8.168,1020,31.535,1020,48.288,1020,2.582,1020
"2024-07-29 04:00:00",36817,7.257,,94.743,,7.778,1020,,,8.11,1020,99.666,1020,8.18,1020,31.5,1020,48.24,1020,2.377,1020
"2024-07-29 04:10:00",36818,12.517,,98.037,,2.431,1020,,,8.088,1020,99.282,1020,8.168,1020,31.382,1020,48.078,1020,2.401,1020
"2024-07-29 04:20:00",36819,10.476,,84.437,,4.63,1020,,,8.093,1020,99.418,1020,8.175,1020,31.439,1020,48.156,1020,2.398,1020
"2024-07-29 04:30:00",36820,14.266,,73.323,,2.13,1020,,,8.089,1020,99.319,1020,8.171,1020,31.463,1020,48.189,1020,2.238,1020
"2024-07-29 04:40:00",36821,13.988,,81.326,,1.14,1020,,,8.087,1020,99.436,1020,8.179,1020,31.493,1020,48.23,1020,2.241,1020
"2024-07-29 04:50:00",36822,16.403,,76.006,,7.73,1020,,,8.121,1020,99.895,1020,8.187,1020,31.622,1020,48.407,1020,1.97,1020
"2024-07-29 05:00:00",36823,21.505,,77.117,,2.113,1020,,,8.126,1020,99.918,1020,8.177,1020,31.686,1020,48.496,1020,2.263,1020
"2024-07-29 05:10:00",36824,22.04,,67.3,,3.715,1020,,,8.144,1020,100.162,1020,8.183,1020,31.717,1020,48.538,1020,1.868,1020
"2024-07-29 05:20:00",36825,25.617,,80.853,,5.573,1020,,,8.158,1020,100.527,1020,8.188,1020,31.808,1020,48.663,1020,1.767,1020
"2024-07-29 05:30:00",36826,22.437,,80.027,,18.101,1020,,,8.174,1020,100.767,1020,8.195,1020,31.898,1020,48.786,1020,1.937,1020
"2024-07-29 05:40:00",36827,32.482,,74.866,,3.896,1020,,,8.094,1020,99.151,1020,8.173,1020,31.389,1020,48.09,1020,2.057,1020
"2024-07-29 05:50:00",36828,30.815,,81.549,,2.776,1020,,,8.119,1020,99.831,1020,8.177,1020,31.589,1020,48.362,1020,2.235,1020
"2024-07-29 06:00:00",36829,43.303,,82.04,,0.35,1020,,,8.049,1020,98.462,1020,8.164,1020,31.156,1020,47.77,1020,2.169,1020
"2024-07-29 06:10:00",36830,44.415,,80.335,,6.934,1020,,,8.067,1020,98.644,1020,8.167,1020,31.249,1020,47.899,1020,1.917,1020
"2024-07-29 06:20:00",36831,47.804,,81.484,,3.418,1020,,,8.076,1020,98.82,1020,8.167,1020,31.276,1020,47.935,1020,1.954,1020
"2024-07-29 06:30:00",36832,51.468,,80.968,,3.212,1020,,,8.075,1020,98.811,1020,8.17,1020,31.266,1020,47.922,1020,1.936,1020
"2024-07-29 06:40:00",36833,53.869,,82.18,,3.924,1020,,,8.039,1020,98.165,1020,8.161,1020,31.073,1020,47.657,1020,2.18,1020
"2024-07-29 06:50:00",36834,54.417,,79.743,,1.569,1020,,,8.024,1020,98.566,1020,8.163,1020,31.156,1020,47.766,1020,2.568,1020
"2024-07-29 07:00:00",36835,57.184,,85.402,,1.317,1020,,,8.009,1020,98.069,1020,8.157,1020,31.017,1020,47.577,1020,2.566,1020
"2024-07-29 07:10:00",36836,60.661,,85.567,,2.515,1020,,,7.994,1020,97.81,1020,8.146,1020,30.831,1020,47.319,1020,2.829,1020
"2024-07-29 07:20:00",36837,68.616,,83.79,,3.295,1020,,,7.977,1020,97.86,1020,8.148,1020,30.759,1020,47.218,1020,2.921,1020
"2024-07-29 07:30:00",36838,67.857,,83.549,,4.354,1020,,,7.992,1020,98.142,1020,8.15,1020,30.819,1020,47.3,1020,2.856,1020
"2024-07-29 07:40:00",36839,70.546,,84.004,,1.785,1020,,,7.999,1020,98.141,1020,8.148,1020,30.727,1020,47.173,1020,3.055,1020
"2024-07-29 07:50:00",36840,70.594,,82.945,,3.324,1020,,,8.012,1020,98.224,1020,8.147,1020,30.687,1020,47.118,1020,3.287,1020
"2024-07-29 08:00:00",36841,67.292,,81.638,,3.461,1020,,,8.007,1020,98.198,1020,8.146,1020,30.744,1020,47.196,1020,3.387,1020
"2024-07-29 08:10:00",36842,72.425,,78.841,,2.608,1020,,,8.011,1020,98.166,1020,8.143,1020,30.636,1020,47.048,1020,2.928,1020
"2024-07-29 08:20:00",36843,75.135,,78.058,,3.101,1020,,,7.985,1020,97.667,1020,8.137,1020,30.461,1020,46.808,1020,2.985,1020
"2024-07-29 08:30:00",36844,71.18,,77.85,,2.549,1020,,,7.986,1020,97.662,1020,8.137,1020,30.404,1020,46.729,1020,3.258,1020
"2024-07-29 08:40:00",36845,72.224,,72.146,,2.39,1020,,,7.973,1020,97.468,1020,8.129,1020,30.203,1020,46.45,1020,3.226,1020
"2024-07-29 08:50:00",36846,70.119,,78.75,,1.964,1020,,,7.975,1020,97.415,1020,8.126,1020,30.121,1020,46.336,1020,3.241,1020
"2024-07-29 09:00:00",36847,64.159,,76.32,,2.155,1020,,,7.972,1020,97.466,1020,8.129,1020,30.153,1020,46.38,1020,3.326,1020
"2024-07-29 09:00:00",36848,64.159,,76.32,,2.155,1020,,,7.972,1020,97.466,1020,8.129,1020,30.153,1020,46.38,1020,3.326,1020
"2024-07-29 09:10:00",36849,63.987,,78.666,,1.486,1020,,,7.964,1020,97.297,1020,8.124,1020,29.897,1020,46.026,1020,3.386,1020
"2024-07-29 09:20:00",36850,59.954,,87.454,,2.38,1020,,,7.974,1020,97.378,1020,8.125,1020,29.877,1020,45.998,1020,3.877,1020
"2024-07-29 09:30:00",36851,60.46,,81.307,,2.206,1020,,,7.962,1020,97.206,1020,8.115,1020,29.725,1020,45.787,1020,3.663,1020
"2024-07-29 09:40:00",36852,61.784,,79.692,,2.005,1020,,,7.949,1020,97.05,1020,8.111,1020,29.609,1020,45.626,1020,3.888,1020
"2024-07-29 09:50:00",36853,49.822,,81.607,,1.461,1020,,,7.953,1020,97.113,1020,8.114,1020,29.639,1020,45.668,1020,3.831,1020
"2024-07-29 10:00:00",36854,51.411,,80.257,,1.332,1020,,,7.944,1020,96.972,1020,8.114,1020,29.417,1020,45.359,1020,3.925,1020
"2024-07-29 10:10:00",36855,43.846,,79.052,,1.609,1020,,,7.936,1020,96.902,1020,8.106,1020,29.41,1020,45.349,1020,3.624,1020
"2024-07-29 10:20:00",36856,38.181,,76.388,,2.146,1020,,,7.954,1020,97.132,1020,8.113,1020,29.521,1020,45.504,1020,4.12,1020
"2024-07-29 10:30:00",36857,30.855,,77.178,,1.72,1020,,,7.951,1020,97.107,1020,8.109,1020,29.386,1020,45.315,1020,3.986,1020
"2024-07-29 10:40:00",36858,34.099,,72.595,,1.1,1020,,,7.94,1020,97.002,1020,8.101,1020,29.237,1020,45.108,1020,3.527,1020
